userName,date,duration,project,client,description
leslie,2025-08-04,2,Support: Setup,roomtoread,Work on site skeleton
leslie,2025-08-04,1,Business: Contracts,roomtoread,Ongoing chats about RtR
leslie,2025-08-04,2,Overhead,,Reading - Deep Work
nathan,2025-08-04,9,Tech wealth: Bug fixin,,grab bags
reid,2025-08-04,8,Out,,Out
ritika,2025-08-04,2,Business: Proposals,state,
ritika,2025-08-04,3,Security,inl,
ritika,2025-08-04,2,Support: Ongoing,inl,
ritika,2025-08-04,2,Support: Ongoing,wri,
shane,2025-08-04,8,Overhead,,
aasit,2025-08-05,8,Out,,Boat
brent,2025-08-05,1,Overhead,,Email/slack/hours/asana/other
brent,2025-08-05,6.6,Feature: Ag Grid conversions,,Migrate ARPI grid to devGrid
brent,2025-08-05,0.5,Out,,Out (Reduced hours)
fred,2025-08-05,5,Tech wealth: Other,,Working on updating System libs. Creating PR 6220
fred,2025-08-05,1,Tech wealth: Other,,Working on updating Google.Apis.Drive to latest. Creating PR 6221
fred,2025-08-05,1,Tech wealth: Other,,Working on updating Autofac lib to latest. Creating PR 6222
fred,2025-08-05,1,Tech wealth: Other,,Working on removing data-tooltip on IndicatorBlock directive. Creating PR6219
leslie,2025-08-05,1,Overhead,,Asana/Slack/email
leslie,2025-08-05,4,Support: Setup,roomtoread,"Work on site skeleton, discussion about kickoff"
leslie,2025-08-05,0.5,Support: Ongoing,inl,Meeting with Amanda about PRT
leslie,2025-08-05,0.5,Support: Scaling training & help,,Discussed correct settings & updated wiki for database scaling
leslie,2025-08-05,1,Support: Ongoing,inl,PR for RB: 328 - 20250805-inl-edit-project-targets
leslie,2025-08-05,0.5,Support: Ongoing,inl,Comms around feature completion
leslie,2025-08-05,0.5,Overhead,,Hours
leslie,2025-08-05,2,Overhead,,Reading - Deep Work
nathan,2025-08-05,6,Tech wealth: Bug fixin,,grab bags
reid,2025-08-05,8,Out,,Out
ritika,2025-08-05,3,Support: Ongoing,inl,
ritika,2025-08-05,3,Feature: Too small to name,,PRs
ritika,2025-08-05,2,Overhead,,Yak shaving + slack convos on processes
shane,2025-08-05,4,Out,,
shane,2025-08-05,4,Overhead,,
aasit,2025-08-06,8,Out,,Boat
brent,2025-08-06,3.1,Overhead,,Email/slack/hours/asana/other
brent,2025-08-06,0.2,Overhead,,Meet with Herb
brent,2025-08-06,0.7,Feature: Ag Grid conversions,,Migrate ARPI grid to devGrid
brent,2025-08-06,2.3,Tech wealth: Bug fixin,,Refreshing the indicator data page loses the data-entry grid
brent,2025-08-06,0.5,Overhead,,Sprint meeting
brent,2025-08-06,0.6,Tech wealth: Bug fixin,,Review PR 6228 [Tech wealth]: Adjust width of FormField class
brent,2025-08-06,0.8,Security,,Review nuget PRs
fred,2025-08-06,1,Overhead,,Sprint checkin/retro meeting
fred,2025-08-06,2,Tech wealth: Other,,Working on upgrading Azure libs. Creating PR6229
fred,2025-08-06,2,Tech wealth: Other,,Working on upgrading NJsonSchema and Nswag libs. Creating PR6231
fred,2025-08-06,3,Tech wealth: Other,,Working on fix for width on FormField class. Creating PR6228
herb,2025-08-06,7,Out,,
herb,2025-08-06,7,Out,,
leslie,2025-08-06,1,Overhead,,Asana/Slack/email
leslie,2025-08-06,1,Support: Setup,roomtoread,Geo touch-base & work on site skeleton
leslie,2025-08-06,1,Overhead,,Reading - Deep Work
leslie,2025-08-06,1,Overhead,,Sprint check-in
leslie,2025-08-06,0.5,Feature: Too small to name,,Touch-base on feature discussions
leslie,2025-08-06,0.5,Out,,Personal
nathan,2025-08-06,9,Tech wealth: Bug fixin,,grab bags
reid,2025-08-06,8,Out,,Out
ritika,2025-08-06,5,Support: Ongoing,,"Mixture of on-call, CIPE, ninja convos"
ritika,2025-08-06,2,Overhead,,Ninjas + slack
ritika,2025-08-06,1,Feature: Too small to name,,Sprint
shane,2025-08-06,8,Out,,
aasit,2025-08-07,8,Out,,Boat
brent,2025-08-07,1.7,Overhead,,Email/slack/hours/asana/other
brent,2025-08-07,0.8,Feature: Too small to name,,Review PR 6230 DocumentLibrary: support direct-to-file links
brent,2025-08-07,3.6,Feature: Ag Grid conversions,,Migrate ARPI grid to devGrid
brent,2025-08-07,1.3,Overhead,,Engineering team meeting
brent,2025-08-07,0.4,Tech wealth: Other,,Review PR 6237 [Tech wealth]: Adding Azurite as a dev dependency
fred,2025-08-07,1,Overhead,,Engineering meeting
fred,2025-08-07,2,Tech wealth: Other,,Working on adding azurite as dev dependency
fred,2025-08-07,0.5,Tech wealth: Other,,Reviewing PR#6239 for nblank template markup fix
fred,2025-08-07,4.5,Tech wealth: Other,,Working on adding back bootstrap tooltip on MergeDuplicateLocations directive
herb,2025-08-07,7,Out,,
leslie,2025-08-07,1,Overhead,,Asana/Slack/email
leslie,2025-08-07,0.5,Feature: Too small to name,,Meeting about devgrid column widths
leslie,2025-08-07,2.5,Support: Setup,roomtoread,"Meeting about geo, work on site skeleton, convos about implementation"
leslie,2025-08-07,0.5,Overhead,,Chat about AI in ID
leslie,2025-08-07,0.5,Business: Contracts,,BD help with Save Indonesia
leslie,2025-08-07,1.5,Overhead,,Chat w/ Rishan & hiring in ID
leslie,2025-08-07,1.5,Overhead,,Prepped decider update
leslie,2025-08-07,0.5,Support: Ongoing,inl,On call: Assess new CQ request
nathan,2025-08-07,8,Tech wealth: Bug fixin,,grab bags and wrapping up on call
nathan,2025-08-07,1,Overhead,,engineering meeting
reid,2025-08-07,8,Out,,Out
ritika,2025-08-07,3,Support: Ongoing,inl,Help tickets
ritika,2025-08-07,2,Business: Proposals,savethechildren,Save Indo emails
ritika,2025-08-07,3,Support: Setup,cipe,Geos
shane,2025-08-07,8,Out,,
aasit,2025-08-08,8,Out,,Travel to DMV
brent,2025-08-08,1,Out,,Out
brent,2025-08-08,1.1,Overhead,,Sprint planning with Leslie
brent,2025-08-08,1,Overhead,,Weekly meeting
brent,2025-08-08,1.7,Overhead,,Email/slack/hours/asana/other
brent,2025-08-08,0.5,Tech wealth: Bug fixin,,Review PR 6240 Fix null contact on dbrefresh
brent,2025-08-08,0.6,Tech wealth: Other,,Review PR 6242 Packages(deps-dev): Bump @eslint/compat from 1.3.1 to 1.3.2 in /DevResults
brent,2025-08-08,2.1,Feature: RDTs,,Experiment with DT matrix
fred,2025-08-08,1,Overhead,,Weekly meeting
fred,2025-08-08,1,Tech wealth: Other,,Reviewing PR6242 and adjusting lint and azurite issues faced
fred,2025-08-08,0.5,Tech wealth: Other,,Removing the data-tooltip from MergeDuplicateLocations. Closing PR6238 and creating 6243
fred,2025-08-08,4.5,Tech wealth: Other,,Fixing modal size on the Disaggregation detail page. Creating PR 6244
fred,2025-08-08,1,Tech wealth: Other,,Reviewing dependabot PRs 6241 and 6242
herb,2025-08-08,7,Out,,
leslie,2025-08-08,1,Overhead,,Asana/Slack/email
leslie,2025-08-08,1,Feature: Data tables,,Mockups for async request
leslie,2025-08-08,1,Overhead,,Weekly
leslie,2025-08-08,0.5,Support: Ongoing,inl,On call: Pair on new CQ request
leslie,2025-08-08,0.5,Support: Ongoing,inl,PR for RB: 329 - 20250808-cq0351-add-outcome-required-column
leslie,2025-08-08,0.5,Support: Ongoing,inl,PR for RB: 330 - 20250808-CQ0250-add-outcome-required-column
leslie,2025-08-08,2,Overhead,,Reading - Deep Work
reid,2025-08-08,1,Overhead,,"Hours, emails, etc."
reid,2025-08-08,1,Business: Contracts,trickleup,Call re. invoice
reid,2025-08-08,1,Overhead,,Weekly
reid,2025-08-08,1,Overhead,,Fiddling with headway
reid,2025-08-08,2.5,Overhead,,Messing around with some automations
reid,2025-08-08,1.5,Out,,Out
ritika,2025-08-08,5,Security,,CIRT emails
ritika,2025-08-08,2,Overhead,,
ritika,2025-08-08,2,Feature: Too small to name,,PRs
shane,2025-08-08,8,Out,,
herb,2025-08-10,4,Business: Marketing,,website
herb,2025-08-10,4,Business: Marketing,,website
leslie,2025-08-10,1.5,Support: Setup,roomtoread,More geo stuff
nathan,2025-08-10,10,Overhead,,
aasit,2025-08-11,8,Overhead,,Email and internal catch up -
brent,2025-08-11,2.8,Overhead,,Email/slack/hours/asana/other
brent,2025-08-11,3.9,Feature: RDTs,,Experiment with DT matrix
brent,2025-08-11,1.3,Overhead,,Sprint planning with Leslie
fred,2025-08-11,8,Tech wealth: Other,,Start working on migrating ActivityTimeline from the javascript to typescript and directive
herb,2025-08-11,2,Business: Marketing,,website
leslie,2025-08-11,1,Overhead,,Asana/Slack/email
leslie,2025-08-11,0.5,Overhead,,BD check-in
leslie,2025-08-11,0.5,Support: Ongoing,inl,Check-in
leslie,2025-08-11,2,Feature: Enterprise,,Mockups for EPL
leslie,2025-08-11,0.5,Business: Contracts,roomtoread,Escrow v Github & going ahead with kickoff convo
leslie,2025-08-11,2,Support: Setup,roomtoread,Work on site skeleton
nathan,2025-08-11,1,Overhead,,weekly catchup
nathan,2025-08-11,7,Tech wealth: Bug fixin,,grab bags
reid,2025-08-11,2,Overhead,,Blog draft
reid,2025-08-11,1,Overhead,,BD meeting and catching up
reid,2025-08-11,0.8,Support: Ongoing,inl,INL meeting
reid,2025-08-11,1.3,Support: Ongoing,inl,KB editing for INL
reid,2025-08-11,0.8,Overhead,,Cadence updating
reid,2025-08-11,0.5,Business: Contracts,roomtoread,Room to Read SLA review
reid,2025-08-11,1.8,Support: Setup,trickleup,"Trickle Up emails, resources"
ritika,2025-08-11,2,Support: Ongoing,inl,
ritika,2025-08-11,5,Security,,
shane,2025-08-11,8,Out,,
aasit,2025-08-12,4,Business: Marketing,,working on comms with SIDUS / RtR / Global Health Corps
aasit,2025-08-12,1,Overhead,,Emails
aasit,2025-08-12,3,Support: Setup,,RtR
brent,2025-08-12,1.4,Feature: Ag Grid conversions,,Migrate ARPI grid to devGrid
brent,2025-08-12,1.9,Overhead,,Sprint planning
brent,2025-08-12,4.7,Out,,Out (Reduced hours)
fred,2025-08-12,1,Overhead,,Studying Azure stuff
fred,2025-08-12,7,Tech wealth: Other,,Working on migrating ActivityTimeline from the javascript to typescript and directive
herb,2025-08-12,2,Business: Marketing,,website
herb,2025-08-12,2,Business: Marketing,,website
leslie,2025-08-12,1,Overhead,,Asana/Slack/email
leslie,2025-08-12,3,Support: Setup,roomtoread,More geo stuff
leslie,2025-08-12,1,Support: Setup,roomtoread,Charter
leslie,2025-08-12,0.5,Support: Ongoing,inl,On call: Edits to INL help page
leslie,2025-08-12,1,Overhead,,Asana/Slack/email
leslie,2025-08-12,3,Support: Setup,roomtoread,Prep + kickoff + follow-up!
nathan,2025-08-12,8,Feature: Ag Grid conversions,,indicator results grid
reid,2025-08-12,1,Overhead,,Blog draft
reid,2025-08-12,1.3,Out,,Dr appt
reid,2025-08-12,0.8,Overhead,,"Discussions, email, etc."
reid,2025-08-12,2,Overhead,,Fiddling with pricing template
reid,2025-08-12,1,Overhead,,Ninja standup
reid,2025-08-12,2,Out,,Out
reid,2025-08-12,1.8,Support: Setup,roomtoread,Room to read kickoff support
ritika,2025-08-12,2,Support: Ongoing,iri,
ritika,2025-08-12,3,Security,,
ritika,2025-08-12,2,Support: Setup,cipe,
ritika,2025-08-12,1,Overhead,,
shane,2025-08-12,8,Out,,
aasit,2025-08-13,2,Overhead,,Internal
aasit,2025-08-13,2,Thought Leadership,,CFR event
aasit,2025-08-13,2,Business: Contracts,,Reviewing IFES and IRI to create new proposals for them
aasit,2025-08-13,3,Business: Marketing,,GHC palnel planning
brent,2025-08-13,3.3,Overhead,,Email/slack/hours/asana/other
brent,2025-08-13,0.7,Feature: Ag Grid conversions,,Migrate ARPI grid to devGrid
brent,2025-08-13,0.5,Overhead,,Sprint meeting
brent,2025-08-13,0.2,Security,inl,INL Security meeting
brent,2025-08-13,3.6,Tech wealth: Bug fixin,inl,FD10765 Data table built off of custom query pulling data weirdly
fred,2025-08-13,0.5,Overhead,,Sprint checkin meeting
fred,2025-08-13,0.5,Tech wealth: Other,,Reviewing dependabot PR 6251 and 6254
fred,2025-08-13,1.5,Tech wealth: Other,,Upgrading a few server libs and making sure all is working great. PR 6220 created on Friday
fred,2025-08-13,5.5,Tech wealth: Other,,Working on migrating ActivityTimeline from javascript to typescript and the directive
herb,2025-08-13,3,Business: Marketing,,website
herb,2025-08-13,3,Business: Marketing,,website
leslie,2025-08-13,1,Overhead,,Asana/Slack/email
leslie,2025-08-13,1,Overhead,,Sprint check-in
leslie,2025-08-13,6,Support: Setup,roomtoread,More geo stuff
nathan,2025-08-13,7,Tech wealth: Bug fixin,,grab bags
nathan,2025-08-13,0.5,Security,inl,cloudflare
nathan,2025-08-13,0.5,Overhead,,sprint checkin
reid,2025-08-13,1,Overhead,,"Discussions, email, etc."
reid,2025-08-13,1,Support: Setup,roomtoread,Room to read follow up
reid,2025-08-13,0.8,Overhead,,Sprint checkin
reid,2025-08-13,5.3,Out,,Out
ritika,2025-08-13,4,Security,,
ritika,2025-08-13,4,Support: Ongoing,,PRs plus on-call
shane,2025-08-13,8,Out,,
aasit,2025-08-14,1,Out,,
aasit,2025-08-14,2,Overhead,,
aasit,2025-08-14,2,Business: Marketing,,
aasit,2025-08-14,2,Business: Contracts,,
aasit,2025-08-14,2,Business: Outreach,,
brent,2025-08-14,2.2,Overhead,,Email/slack/hours/asana/other
brent,2025-08-14,0.9,Tech wealth: Bug fixin,inl,FD10765 Data table built off of custom query pulling data weirdly
brent,2025-08-14,2,Security,,Review dependabot PRs
brent,2025-08-14,1.2,Feature: RDTs,,Investigate DT error from honeycomb
brent,2025-08-14,0.8,Security,,Pair with RB on security
brent,2025-08-14,0.7,Feature: Ag Grid conversions,,Migrate tag locations grid to devGrid
fred,2025-08-14,1,Overhead,,Learning about svg and visualizations
fred,2025-08-14,7,Tech wealth: Other,,Working on migrating ActivityTimeline from javascript to typescript and the directive
leslie,2025-08-14,1,Overhead,,Asana/Slack/email
leslie,2025-08-14,1,Overhead,,IPT things
leslie,2025-08-14,6,Support: Setup,roomtoread,So much work on their geography
leslie,2025-08-14,0.5,Support: Ongoing,inl,On call: Q about targets
leslie,2025-08-14,1,Support: Ongoing,inl,On call: Added admindivisions
leslie,2025-08-14,1,Feature: EditGrid,,PR for BK: 6226 - migrate-arpir-grid
nathan,2025-08-14,8,Tech wealth: Bug fixin,,grab bags
reid,2025-08-14,8,Out,,Out
ritika,2025-08-14,4,Security,,
ritika,2025-08-14,2,Overhead,,
ritika,2025-08-14,2,Feature: Too small to name,,
shane,2025-08-14,8,Out,,
aasit,2025-08-15,4,Overhead,,
aasit,2025-08-15,3,Business: Marketing,,
aasit,2025-08-15,1,Out,,
aasit,2025-08-15,1,Business: Outreach,,
brent,2025-08-15,2.2,Overhead,,Email/slack/hours/asana/other
brent,2025-08-15,2,Feature: Ag Grid conversions,,Migrate tag locations grid to devGrid
brent,2025-08-15,1.2,Overhead,,Weekly meeting
brent,2025-08-15,0.4,Security,,Review PR 6260 [Tech wealth] - Upgrading a few server libs
brent,2025-08-15,0.9,Feature: Ag Grid conversions,,Remove devAgGrid
brent,2025-08-15,1.3,Out,,Out (Reduced hours)
fred,2025-08-15,1,Overhead,,Weekly meeting
fred,2025-08-15,0.5,Support: Ongoing,,Reviewing PR6257 for Data table design formula updates bug fix
fred,2025-08-15,0.3,Tech wealth: Other,,Creating PR6220
fred,2025-08-15,0.3,Tech wealth: Other,,Reviewing dependabot PR6258
fred,2025-08-15,6,Tech wealth: Other,,Working on migrating ActivityTimeline from javascript to typescript and the directive
herb,2025-08-15,7,Business: Marketing,,website
herb,2025-08-15,1,Overhead,,
leslie,2025-08-15,1,Overhead,,Asana/Slack/email
leslie,2025-08-15,1.5,Overhead,,Weekly
leslie,2025-08-15,2,Support: Ongoing,wri,"On call: Meeting about API stuff, creation of custom query"
leslie,2025-08-15,0.5,Support: Ongoing,inl,On call: Document upload support
nathan,2025-08-15,1,Overhead,,weekly
reid,2025-08-15,8,Out,,Out
ritika,2025-08-15,3,Overhead,,
ritika,2025-08-15,2,Business: Contracts,iri,
ritika,2025-08-15,2,Security,,
shane,2025-08-15,8,Out,,
leslie,2025-08-17,1,Overhead,,Inbox zero
leslie,2025-08-17,1,Support: Ongoing,inl,On call: Updates to CQ 313
leslie,2025-08-17,1,Overhead,,Hours catch-up
leslie,2025-08-17,1,Support: Setup,roomtoread,Finished skeleton site… for now
leslie,2025-08-17,0.5,Business: Outreach,,Demo invite for Open Play Foundation
leslie,2025-08-17,1,Overhead,,Start discussion about async reports
leslie,2025-08-17,0.5,Support: Ongoing,inl,Added hyperlinks to table of contents for INL help page
nathan,2025-08-17,10,Overhead,,
aasit,2025-08-18,8,Overhead,,
brent,2025-08-18,8,Out,,Out (GOTL trip)
fred,2025-08-18,8,Out,,Trip to Banff/Jasper
herb,2025-08-18,8,Out,,
leslie,2025-08-18,1,Overhead,,Asana/Slack/email
leslie,2025-08-18,0.5,Tech wealth: Bug fixin,,PR for BK: 6256 - hotfix-cq-dt-refresh-award
leslie,2025-08-18,0.5,Tech wealth: Bug fixin,,PR for BK: 6257 - hotfix-dt-formula-error
leslie,2025-08-18,0.5,Feature: Data tables,,PR for BK: 6249 - dt-matrix
leslie,2025-08-18,0.5,Overhead,,BD meeting
leslie,2025-08-18,0.5,Business: Outreach,,Clean up Example site post demo
leslie,2025-08-18,1,Business: Contracts,inl,Shepherding PRT proposal stuff
leslie,2025-08-18,0.5,Support: Setup,roomtoread,Touch-base with RP on interim support
leslie,2025-08-18,1,Business: Outreach,state,Video for State about OUs
nathan,2025-08-18,1,Feature: Ag Grid conversions,,PR
nathan,2025-08-18,2,Feature: Too small to name,wri,discussion
nathan,2025-08-18,3.5,Feature: Too small to name,inl,PRT thingy
nathan,2025-08-18,1,Support: Ongoing,,azurite
nathan,2025-08-18,0.5,Tech wealth: Bug fixin,inl,document library
reid,2025-08-18,3.3,Support: Ongoing,inl,Tickets
reid,2025-08-18,1.5,Tech wealth: Bug fixin,,PR/ticket for doc upload (and a couple yaks to shave)
reid,2025-08-18,1.5,Business: Proposals,savethechildren,Geo for demo site
reid,2025-08-18,0.8,Support: Ongoing,inl,INL help site updates
reid,2025-08-18,0.5,Overhead,,"Discussions, email, etc."
ritika,2025-08-18,8,Out,,
shane,2025-08-18,8,Out,,
aasit,2025-08-19,2,Business: Marketing,,
aasit,2025-08-19,2,Business: Contracts,,
aasit,2025-08-19,2,Out,,
aasit,2025-08-19,2,Business: Outreach,,
brent,2025-08-19,8,Out,,Out (GOTL trip)
fred,2025-08-19,8,Out,,Trip to Banff/Jasper
herb,2025-08-19,8,Out,,
leslie,2025-08-19,1,Overhead,,Asana/Slack/email
leslie,2025-08-19,2,Business: Outreach,state,Video for State about OUs
leslie,2025-08-19,1,Out,,Adirondacks
nathan,2025-08-19,4.5,Tech wealth: Bug fixin,,grid column sizing
nathan,2025-08-19,0.5,Tech wealth: Bug fixin,,weird hover text
nathan,2025-08-19,2,Support: Ongoing,inl,indicator mappings
reid,2025-08-19,2,Support: Ongoing,inl,Tickets
reid,2025-08-19,1.5,Tech wealth: Bug fixin,,PR/ticket for doc upload (and a couple yaks to shave)
reid,2025-08-19,4.5,Business: Proposals,savethechildren,Geo for demo site
ritika,2025-08-19,8,Out,,
shane,2025-08-19,8,Overhead,,"Weekly cash flow, weekly review, lots of catch up out of the office - email and Slack, emails, day planning, task organization, room to read contract review questions and responses, company cashflow convos colleen/forecasts/next steps, manage/catch up employee expenses expensify, trickle up invoice/ping contacts and try to bring in sooner, IRI subscription negotiations and next steps, respond developers looking for jobs"
aasit,2025-08-20,3,Business: Outreach,,
aasit,2025-08-20,3,Overhead,,
aasit,2025-08-20,3,Business: Marketing,,
brent,2025-08-20,8,Out,,Out (GOTL trip)
fred,2025-08-20,8,Out,,Trip to Banff/Jasper
herb,2025-08-20,8,Out,,
leslie,2025-08-20,8,Out,,Adirondacks
nathan,2025-08-20,7,Tech wealth: Other,,upgrades to devbot and public site
nathan,2025-08-20,1,Support: Ongoing,inl,PRT logs
reid,2025-08-20,3.5,Support: Ongoing,inl,Tickets
reid,2025-08-20,1.5,Tech wealth: Bug fixin,,PR/ticket for doc upload (and a couple yaks to shave)
reid,2025-08-20,2,Out,,School thing
reid,2025-08-20,1.5,Business: Proposals,savethechildren,Geo for demo site
ritika,2025-08-20,8,Out,,
shane,2025-08-20,8,Overhead,,"Catchup hours toggle lots, company cash flow estimates/meetings colleen loan amounts/lots of communication with herb etc/draft promissory note x3/execute, execute wire transfer and communications, meetings aasit, emails, day planning, task organization, room to read SLA input and communications"
aasit,2025-08-21,3,Overhead,,internal things
aasit,2025-08-21,2,Business: Marketing,,abstracts for conferences in 2026
aasit,2025-08-21,1,Business: Contracts,,contract reviews
aasit,2025-08-21,1,Out,,took time for car
brent,2025-08-21,2.3,Out,,Out (Reduced hours)
brent,2025-08-21,1.1,Overhead,,Catchup after being out
brent,2025-08-21,2.1,Tech wealth: Bug fixin,inl,FD10765 Data table built off of custom query pulling data weirdly
brent,2025-08-21,0.7,Overhead,,Email/slack/hours/asana/other
brent,2025-08-21,2.1,Feature: Custom Queries,,Use async process for downloading custom queries
fred,2025-08-21,8,Out,,Trip to Banff/Jasper
leslie,2025-08-21,8,Out,,Adirondacks
nathan,2025-08-21,7,Tech wealth: Bug fixin,,bootstrap modals
nathan,2025-08-21,1,Support: Ongoing,inl,PRT logs
reid,2025-08-21,2,Business: Proposals,savethechildren,Geo for demo site
reid,2025-08-21,0.8,Overhead,,Sprint kickoff
reid,2025-08-21,1,Support: Ongoing,cepps,Site export ticket
reid,2025-08-21,2.5,Business: Proposals,???,Matrix of reqs
reid,2025-08-21,1.5,Support: Setup,savethechildren,Prep for STC IDN call
reid,2025-08-21,1.5,Support: Setup,savethechildren,STC IDN call
ritika,2025-08-21,8,Out,,
shane,2025-08-21,8,Overhead,,"Catch up discussion topics from last few weeks/participate, catchup hours toggl, update xdev with weekly dones, update hours tracking google sheet for week, emails, day planning, task organization, review PO Change INL State Department IPP Collector/communications/report back, lots of slack convos state/cats/proposals"
aasit,2025-08-22,4,Business: Outreach,,demos
aasit,2025-08-22,3,Business: Outreach,,cold calls
aasit,2025-08-22,4,Overhead,,internal things
brent,2025-08-22,2.9,Overhead,,Email/slack/hours/asana/other
brent,2025-08-22,3.1,Tech wealth: Other,,Consolidate core mail code
brent,2025-08-22,2,Out,,Out (Reduced hours)
fred,2025-08-22,8,Out,,Trip to Banff/Jasper
herb,2025-08-22,4.5,Business: Marketing,,website
leslie,2025-08-22,8,Out,,Adirondacks
reid,2025-08-22,8,Out,,Out
ritika,2025-08-22,8,Out,,
shane,2025-08-22,8,Overhead,,"Catch up hours toggl, GitHub discussion ninjas send INL big invoice on time, reconnect zapier to work calendar x3/lots of communications zapier customer support, submit July 2025 expenses expensify, emails, task organization, daily review"
aasit,2025-08-23,4,Business: Outreach,,
aasit,2025-08-23,4,Business: Marketing,,conference abstract submissions
nathan,2025-08-24,8,Overhead,,
aasit,2025-08-25,4,Business: Outreach,,cold calls
aasit,2025-08-25,5,Business: Contracts,,reviewing existing contracts and writing one for IFES and save
brent,2025-08-25,2.8,Overhead,,Email/slack/hours/asana/other
brent,2025-08-25,5.1,Feature: Custom Queries,,Use async process for downloading custom queries
brent,2025-08-25,0.2,Support: Ongoing,cepps,FD 10809 Quick consult on bulk download from CEPPS’ DevResults
fred,2025-08-25,1,Overhead,,Catching up on emails/slack convos
fred,2025-08-25,0.5,Feature: Custom Queries,,Reviewing PR 6271 for email template keys
fred,2025-08-25,6.5,Tech wealth: Other,,Working on migrating ActivityTimeline.js to typescript
herb,2025-08-25,5,Business: Marketing,,website
herb,2025-08-25,5,Business: Marketing,,website
leslie,2025-08-25,1,Overhead,,Asana/Slack/email
leslie,2025-08-25,1.5,Business: Contracts,,"BD meeting + convos about State, Jor, INL, RtR"
leslie,2025-08-25,1,Support: Ongoing,inl,Prep + check-in + follow-up
leslie,2025-08-25,1,Business: Contracts,inl,Work on PRT contract with AN
leslie,2025-08-25,1,Feature: Too small to name,,PR for BK: 6256 - hotfix-cq-dt-refresh-award + yak shaving
leslie,2025-08-25,0.5,Support: Ongoing,jor,Convo about re-engaging
leslie,2025-08-25,1,Overhead,,Blogs catch-up
leslie,2025-08-25,1,Out,,Admin
nathan,2025-08-25,8,out,,
reid,2025-08-25,3,Out,,Out (school thing)
reid,2025-08-25,1,Business: Proposals,savethechildren,STC IDN document
reid,2025-08-25,1,Support: Ongoing,cepps,Troubleshooting CEPPS export
reid,2025-08-25,2,Support: Ongoing,inl,KB edits
reid,2025-08-25,1,Support: Ongoing,inl,Investigating alternative KB situations
ritika,2025-08-25,3,Overhead,,catch up
ritika,2025-08-25,3,Security,,ATO renewal work
ritika,2025-08-25,3,Support: Ongoing,,PRs + client emails?
shane,2025-08-25,8,Overhead,,"Weekly cashflow, weekly review, emails, day planning, task organization, review/respond/sign RtR SLA, BD weekly meeting, catch up hours toggl lots"
aasit,2025-08-26,8,Business: Outreach,,cold calls day - attending virtual conference
brent,2025-08-26,1.6,Overhead,,Email/slack/hours/asana/other
brent,2025-08-26,1.4,Tech wealth: Bug fixin,inl,FD10765 Data table built off of custom query pulling data weirdly
brent,2025-08-26,0.6,Security,,SecFu meeting
brent,2025-08-26,1.4,Overhead,,PRT proposal
brent,2025-08-26,3.1,Security,,Work on azure config snapshot runbooks
fred,2025-08-26,0.5,Security,,SecFu meeting
fred,2025-08-26,1,Security,,Investigating what are the necessary steps to run the pentesting firedrill and what is needed to get it back online
fred,2025-08-26,1.5,Feature: Custom Queries,,"Reading spec, checking the S09 project and looking for what should be tackled as a task for the sprint"
fred,2025-08-26,5,Tech wealth: Other,,Working on migrating ActivityTimeline.js to typescript. Creating the PR#6277
herb,2025-08-26,3,Business: Outreach,,INL
herb,2025-08-26,4,Business: Marketing,,website
leslie,2025-08-26,1,Overhead,,Asana/Slack/email
leslie,2025-08-26,1.5,Overhead,,Herb chat
leslie,2025-08-26,1,Security,,Sec Fu
leslie,2025-08-26,1,Feature: Too small to name,,Yak shaving on PR 6275 - async-cq-export
leslie,2025-08-26,1.5,Business: Contracts,inl,Team discussion about PRT + follow-up
leslie,2025-08-26,2,Out,,Medical sleep stuff
nathan,2025-08-26,5,Tech wealth: Bug fixin,,bootstrap modals
nathan,2025-08-26,1,Support: Ongoing,inl,PRT logs
nathan,2025-08-26,1,Feature: Too small to name,inl,PRT
nathan,2025-08-26,1,Security,,
reid,2025-08-26,0.5,Overhead,,Commute
reid,2025-08-26,0.8,Business: Proposals,,Polish a few docs
reid,2025-08-26,1.8,Business: Proposals,???,Populate reqs matrix
reid,2025-08-26,1,Support: Ongoing,inl,Investigating alternative KB situations
reid,2025-08-26,1,Overhead,,Prep slide deck for SACIs
reid,2025-08-26,3,Out,,Out
ritika,2025-08-26,9,Security,,Secfu + ongoing emails
shane,2025-08-26,8,Overhead,,"Catch up hours toggl, IRI review modification/communications/sign + return, ping trickle up overdue invoice, slack convos + meeting Colleen upcoming cashflow + company loan, type up status report for herb + new promisory note, emails, day planning, task organization"
aasit,2025-08-27,3,Out,,took off for a drs apt
aasit,2025-08-27,3,Overhead,,internal emails
aasit,2025-08-27,3,Business: Contracts,,contract reviews for renegotation and INL
brent,2025-08-27,1.6,Overhead,,Email/slack/hours/asana/other
brent,2025-08-27,2.6,Security,,Work on azure config snapshot runbooks
brent,2025-08-27,0.2,Overhead,,Sprint meeting
brent,2025-08-27,1.2,Overhead,,PRT brainstorming
brent,2025-08-27,1.4,Feature: Custom Queries,,Use async process for downloading custom queries
brent,2025-08-27,1,Security,,Disable storage account keys investigation
fred,2025-08-27,0.3,Overhead,,Sprint checkin meeting
fred,2025-08-27,0.8,Feature: Custom Queries,,Reviewing PR#6275 for CQ async export
fred,2025-08-27,1,Tech wealth: Other,,"Reviewing dependabot PRs# 6269, 6272, 6274 and 6279"
